agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id,GEOID
0,2022-03-14T14:14:38.260Z,2.0,1,,2018-07-13T00:00:00.000Z,0,,,,X,0,2.0,,,3.0,0,,1.0,2009-07-01T00:00:00.000Z,2016-04-04T00:00:00.000Z,487.36,0.0,0.0,1,R,0,200000.0,80000.0,2018,1,1733.0,F,487.36,155320.0,4.0,N,,F,0.0,,,,,,0.0,0,,30000.0,0.0,310351.0,310351.0,"BLOOMFIELD, CITY OF",97.0,,1.0,194150.0,,R,0,0.0,AE,1.0,0,NE,Currently Unavailable,68718.0,31107.0,31107976300.0,311079763002.0,42.6,-97.6,085a56e0-8ca9-4a13-b23c-b815bc707845,3131107311079763003
0,2020-12-10T16:31:14.384Z,1.0,1,,2019-03-13T00:00:00.000Z,0,,,,X,0,2.0,,,2.0,0,,1.0,1965-01-01T00:00:00.000Z,2015-12-06T00:00:00.000Z,8089.07,0.0,0.0,0,R,0,75000.0,30000.0,2019,1,9089.0,1,8089.07,190331.0,4.0,N,,1,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310351.0,310351.0,"BLOOMFIELD, CITY OF",97.0,,1.0,237914.0,,A,0,0.0,AE,1.0,0,NE,Currently Unavailable,68718.0,31107.0,31107976300.0,311079763002.0,42.6,-97.6,f4fdf2df-da04-4c32-968a-c1459b6ca72a,3131107311079763003
0,2020-01-22T16:55:53.194Z,1.0,1,,2019-03-09T00:00:00.000Z,0,,,,X,0,,,,2.0,0,,1.0,2004-01-01T00:00:00.000Z,2014-01-31T00:00:00.000Z,2129.09,0.0,0.0,0,7,0,100000.0,40000.0,2019,1,3129.0,1,2129.09,208070.0,4.0,N,,1,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310375.0,310375.0,"GRETNA, CITY OF",20.0,,1.0,241350.0,,A,0,,X,1.0,0,NE,Currently Unavailable,68028.0,31153.0,31153010632.0,311530106321.0,41.2,-96.2,25c5ac1f-95e2-4ad6-b202-70bc107a1eda,3131153311530106323
0,2021-07-15T22:23:20.798Z,,1,,2019-03-08T00:00:00.000Z,1,,,,X,0,,,,2.0,0,,1.0,2003-01-01T00:00:00.000Z,2018-08-30T00:00:00.000Z,6897.49,0.0,0.0,0,7,0,250000.0,100000.0,2019,1,5144.0,F,6897.49,374622.0,4.0,N,,F,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310375.0,310375.0,"GRETNA, CITY OF",20.0,,0.0,469674.0,,R,0,,X,1.0,0,NE,Currently Unavailable,68028.0,31153.0,31153010632.0,311530106321.0,41.2,-96.2,85d2d213-8c78-450e-96ea-1c55d0b8ce10,3131153311530106323
0,2024-02-06T20:59:35.045Z,2.0,1,,2019-03-13T00:00:00.000Z,0,,,,A,0,2.0,,,2.0,0,,1.0,1908-06-01T00:00:00.000Z,2015-02-26T00:00:00.000Z,19440.63,864.73,0.0,0,1,0,168800.0,10000.0,2019,1,18746.0,5,19440.63,121183.0,2.0,N,5865.0,5,864.73,58000.0,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310376.0,310376.0,"HARTINGTON, CITY OF",,,1.0,164807.0,0.0,R,0,0.0,A,1.0,0,NE,Currently Unavailable,68739.0,31027.0,31027977100.0,310279771005.0,42.6,-97.2,1ec95fed-f32a-4b1b-8808-c65881a7eb33,3131027310279771003
0,2020-07-14T14:40:55.184Z,,1,,1992-06-16T00:00:00.000Z,0,,,,A,0,,,,1.0,0,,6.0,1968-04-01T00:00:00.000Z,1992-05-27T00:00:00.000Z,,,,0,1,0,15000.0,0.0,1992,0,,0,0.0,,4.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310380.0,310380.0,"HOWELLS, VILLAGE OF",,20.0,1.0,,,,0,0.0,A,1.0,0,NE,Currently Unavailable,68641.0,31039.0,31039972700.0,310399727002.0,41.8,-97.0,c81f47b0-582c-4309-9477-2ac77e6f557c,3131039310399727003
0,2020-01-22T16:55:53.194Z,1.0,1,,2019-03-14T00:00:00.000Z,0,,,,X,0,,,,2.0,0,,1.0,1980-07-01T00:00:00.000Z,2016-08-14T00:00:00.000Z,4041.11,2999.39,0.0,0,7,0,150000.0,60000.0,2019,1,4983.0,F,4041.11,121640.0,2.0,N,4354.0,F,2999.39,50000.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310392.0,310392.0,"NEBRASKA CITY, CITY OF",,,0.0,172301.0,0.0,R,0,8.0,X,1.0,0,NE,Currently Unavailable,68410.0,31131.0,31131966900.0,311319669002.0,40.7,-95.8,bb2384ed-fd44-4b01-8109-47f7688e2abe,3131131311319669003
0,2020-01-22T16:55:53.194Z,2.0,1,,2019-03-18T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,1.0,1926-01-01T00:00:00.000Z,2017-09-08T00:00:00.000Z,13736.04,0.0,0.0,0,1,0,30000.0,0.0,2019,0,15236.0,G,13736.04,127440.0,4.0,N,,,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310393.0,310393.0,"NEWMAN GROVE, CITY OF",,,1.0,146201.0,,A,0,7.0,A,1.0,1,NE,Currently Unavailable,68758.0,31119.0,31119961300.0,311199613003.0,41.8,-97.8,6e5ca806-e52e-41da-af7e-4111feed8ad9,3131119311199613003
0,2023-08-01T15:20:04.725Z,2.0,1,,1993-08-29T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,1.0,1972-07-01T00:00:00.000Z,2021-08-10T00:00:00.000Z,,,,0,1,0,18000.0,0.0,1993,1,,9,0.0,,4.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310393.0,310393.0,"NEWMAN GROVE, CITY OF",,6.0,1.0,,,A,0,,A,1.0,0,NE,Currently Unavailable,68758.0,31119.0,31119961300.0,311199613003.0,41.8,-97.8,f99c04cc-7423-41e0-9225-7bfa991141b4,3131119311199613003
0,2023-08-01T15:20:04.725Z,2.0,1,,2019-03-13T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,1.0,1972-07-01T00:00:00.000Z,2021-08-10T00:00:00.000Z,58000.0,0.0,0.0,0,1,0,58000.0,0.0,2019,1,62709.0,5,58000.0,139023.0,2.0,N,,0,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310393.0,310393.0,"NEWMAN GROVE, CITY OF",,,1.0,234309.0,,A,0,-1.0,A,1.0,0,NE,Currently Unavailable,68758.0,31119.0,31119961300.0,311199613003.0,41.8,-97.8,be142518-5c69-4da8-b7da-56def149774d,3131119311199613003
0,2022-07-12T19:55:04.903Z,4.0,1,,2019-03-14T00:00:00.000Z,0,,,,A,0,,,,1.0,0,80.0,1.0,1900-01-01T00:00:00.000Z,2017-07-19T00:00:00.000Z,4439.73,0.0,0.0,0,1,0,31000.0,0.0,2019,1,5940.0,G,4439.73,108060.0,2.0,N,,0,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310395.0,310395.0,"OSMOND, CITY OF",,,1.0,135076.0,,A,0,3.0,A,1.0,0,NE,Currently Unavailable,68765.0,31139.0,31139979200.0,311399792001.0,42.4,-97.6,572e6526-e342-4762-9fc7-9b7abd13109a,3131139311399792003
0,2022-09-02T14:23:26.518Z,4.0,1,,2019-03-13T00:00:00.000Z,0,3,1.0,1650.0,A,0,2.0,1652.1,1650.8,1.0,0,80.0,1.0,1900-09-01T00:00:00.000Z,2014-09-12T00:00:00.000Z,70761.05,34344.27,0.0,0,W,0,120000.0,100000.0,2019,1,60011.0,F,70761.05,141466.0,2.0,N,35594.0,F,34344.27,90000.0,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310395.0,310395.0,"OSMOND, CITY OF",,,1.0,210743.0,0.0,A,0,1.0,A,1.0,0,NE,Currently Unavailable,68765.0,31139.0,31139979200.0,311399792001.0,42.4,-97.6,f6dc4bf9-468c-4ba5-9670-280794f56e27,3131139311399792003
0,2021-11-17T00:05:56.691Z,4.0,1,,2019-03-13T00:00:00.000Z,0,,,,X,0,2.0,,,3.0,0,80.0,1.0,1930-12-01T00:00:00.000Z,1999-12-16T00:00:00.000Z,33241.72,2687.06,0.0,0,7,0,75000.0,30000.0,2019,1,27521.0,1,33241.72,151209.0,2.0,N,3687.0,1,2687.06,21000.0,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310395.0,310395.0,"OSMOND, CITY OF",,,1.0,172404.0,0.0,A,0,0.0,X,1.0,0,NE,Currently Unavailable,68765.0,31139.0,31139979200.0,311399792001.0,42.4,-97.6,f6a19f9c-83bf-44c4-99af-f0277fb619dc,3131139311399792003
0,2023-05-16T18:30:21.737Z,2.0,1,,2019-03-13T00:00:00.000Z,0,,,,A,0,,,,1.0,0,,1.0,1930-07-01T00:00:00.000Z,1997-09-30T00:00:00.000Z,1263.13,0.0,0.0,0,1,0,83000.0,0.0,2019,1,3263.0,2,1263.13,188624.0,2.0,N,,0,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310397.0,310397.0,"RANDOLPH, CITY OF",,,1.0,219330.0,,A,0,0.0,A,1.0,0,NE,Currently Unavailable,68771.0,31027.0,31027977200.0,310279772004.0,42.4,-97.4,1256f106-9387-47a6-b0cb-cffeec4b225f,3131027310279772003
0,2021-11-19T15:39:59.001Z,1.0,1,,2019-03-13T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,1.0,1938-09-15T00:00:00.000Z,2002-12-09T00:00:00.000Z,,,,0,1,0,89600.0,0.0,2019,1,4153.0,5,0.0,198404.0,2.0,N,,0,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310397.0,310397.0,"RANDOLPH, CITY OF",,1.0,1.0,225459.0,,A,0,8.0,AE,1.0,0,NE,Currently Unavailable,68771.0,31027.0,31027977200.0,310279772004.0,42.4,-97.4,63e00419-8962-45fc-af0b-4ae14c81eccc,3131027310279772003
0,2020-01-22T16:55:53.194Z,1.0,1,,2019-03-13T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,1.0,1970-06-06T00:00:00.000Z,2006-03-06T00:00:00.000Z,2158.59,0.0,0.0,0,1,0,75000.0,0.0,2019,1,3658.0,G,2158.59,105848.0,4.0,N,,,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310397.0,310397.0,"RANDOLPH, CITY OF",,,1.0,150484.0,,A,0,7.0,AE,1.0,0,NE,Currently Unavailable,68771.0,31027.0,31027977200.0,310279772004.0,42.4,-97.4,78313339-8dfc-4e06-83dd-7b9fbd97d0c4,3131027310279772003
0,2020-04-16T12:46:42.982Z,0.0,1,,2019-03-15T00:00:00.000Z,0,,3.0,969.0,AE,0,,971.4,971.8,1.0,0,,6.0,1998-03-01T00:00:00.000Z,1998-05-14T00:00:00.000Z,130630.18,0.0,0.0,1,1,0,500000.0,0.0,2019,0,135630.0,5,130630.18,915525.0,2.0,N,0.0,,0.0,0.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,0.0,966246.0,0.0,A,0,2.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025966000.0,310259660002.0,40.9,-95.9,19b92d1d-8bef-44c2-99b2-9b3edf232723,3131025310259660003
0,2020-01-22T16:55:53.194Z,4.0,1,,2011-07-15T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,,1.0,1963-04-01T00:00:00.000Z,2010-04-14T00:00:00.000Z,1274.04,0.0,0.0,0,P,0,150000.0,60000.0,2011,0,2274.0,1,1274.04,107079.0,2.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,20.0,,1.0,125976.0,,A,0,1.0,AE,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.9,-95.8,252001da-3501-49f3-ad97-c0e18f19804c,3131025310259660003
0,2020-01-22T16:55:53.194Z,0.0,1,,2019-03-15T00:00:00.000Z,0,2,,,AE,0,,,,1.0,0,,1.0,1973-07-01T00:00:00.000Z,2016-09-05T00:00:00.000Z,31071.33,0.0,0.0,0,1,0,64000.0,0.0,2019,1,36071.0,5,31071.33,187911.0,2.0,N,,,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,0.0,208124.0,,A,0,1.0,AE,1.0,0,NE,Currently Unavailable,68003.0,31025.0,31025965800.0,310259658002.0,41.0,-96.3,732bbb65-71fa-4ced-a11a-abe3a63f4721,3131025310259658003
0,2024-05-17T15:21:04.795Z,,1,,2019-03-15T00:00:00.000Z,1,,-2.0,977.0,AE,0,,974.9,979.4,1.0,0,50.0,1.0,2003-07-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,6169.65,0.0,0.0,1,2,0,125600.0,0.0,2019,1,7458.0,2,6169.65,121847.0,2.0,N,,,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,139634.0,,R,0,4.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,3037f83f-7300-4ae5-9b4e-07e4e9b6a228,3131025310259657003
0,2023-12-12T15:04:12.353Z,0.0,1,,2019-03-15T00:00:00.000Z,0,,,,X,0,4.0,,,2.0,0,,1.0,1990-09-09T00:00:00.000Z,2021-11-03T00:00:00.000Z,,,,1,7,0,250000.0,100000.0,2019,1,193.0,F,0.0,200091.0,2.0,N,,F,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,20.0,1.0,1.0,228299.0,,R,0,0.0,X,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,ec6c16c1-0358-4778-8f39-0b0cff8a98a4,3131025310259657003
0,2020-01-22T16:55:53.194Z,2.0,1,,2019-03-14T00:00:00.000Z,0,,,,X,0,2.0,,,2.0,0,,1.0,2012-01-15T00:00:00.000Z,2011-02-04T00:00:00.000Z,110259.07,34491.13,0.0,1,7,0,150000.0,60000.0,2019,1,106382.0,F,110259.07,107945.0,2.0,N,35741.0,F,34491.13,60000.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,115926.0,0.0,R,0,2.0,X,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025966100.0,310259661001.0,40.9,-95.8,1cd08e07-8b5b-4474-92fe-fb762cb0d48f,3131025310259661003
0,2020-04-16T11:42:28.060Z,0.0,1,,2019-03-15T00:00:00.000Z,0,,3.0,969.0,AE,0,3.0,968.3,971.8,1.0,0,,6.0,2003-01-01T00:00:00.000Z,2004-05-24T00:00:00.000Z,206446.99,150000.0,0.0,1,1,0,442000.0,150000.0,2019,0,211446.0,5,206446.99,1255156.0,2.0,N,172470.0,5,150000.0,1000000.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,0.0,1325113.0,1500000.0,A,0,2.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965600.0,310259656003.0,41.0,-95.9,c9136bba-4ea1-4b75-ae15-34f0aa63c8d8,3131025310259656003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-06-19T00:00:00.000Z,0,,,,X,0,2.0,,,2.0,0,,1.0,2012-01-15T00:00:00.000Z,2011-02-04T00:00:00.000Z,75245.8,29326.49,0.0,1,7,0,150000.0,60000.0,2011,1,75245.0,1,75245.8,76684.0,2.0,N,30480.0,1,29326.49,0.0,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,95685.0,0.0,R,0,1.0,X,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025966100.0,310259661001.0,40.9,-95.8,be61089f-5e59-40f1-9530-e59a29427247,3131025310259661003
0,2020-01-22T16:55:53.194Z,0.0,1,,2019-03-16T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,1.0,1962-07-01T00:00:00.000Z,2007-11-09T00:00:00.000Z,77565.92,0.0,0.0,0,1,0,103000.0,0.0,2019,0,73376.0,2,77565.92,102512.0,2.0,N,,,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,0.0,123027.0,,A,0,5.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,9bbcbf72-84fe-4178-bad9-e1819dab0169,3131025310259657003
0,2020-11-21T00:53:49.045Z,2.0,1,,2019-03-14T00:00:00.000Z,1,3,3.0,977.4,AE,0,,971.7,980.4,2.0,0,50.0,1.0,2015-01-05T00:00:00.000Z,2015-04-13T00:00:00.000Z,,,,1,1,0,240000.0,0.0,2019,0,,F,0.0,,0.0,N,,0,0.0,,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,97.0,97.0,1.0,,,A,0,0.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,e1ca846c-1b23-4c9c-be12-38f8aa1aba45,3131025310259657003
0,2021-01-21T18:53:14.603Z,0.0,1,,2019-03-15T00:00:00.000Z,1,,-5.0,977.0,AE,0,7.0,971.8,971.8,2.0,0,50.0,1.0,1997-07-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,21165.26,0.0,0.0,1,2,0,222200.0,60000.0,2019,1,19938.0,2,21165.26,176456.0,2.0,N,,F,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,0.0,203165.0,,R,0,6.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,933dfe2c-5863-421b-b7e3-bc66b7031802,3131025310259657003
0,2020-01-22T16:55:53.194Z,4.0,1,,2010-06-20T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,,1.0,1963-04-01T00:00:00.000Z,2010-04-14T00:00:00.000Z,,,,0,7,0,125000.0,50000.0,2010,0,951.0,1,0.0,100604.0,4.0,N,,1,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,20.0,1.0,1.0,167674.0,,A,0,1.0,AE,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.9,-95.8,524c4037-88a7-4f5e-a1a2-0ebd4ebd2c17,3131025310259660003
0,2024-05-22T14:27:13.601Z,0.0,1,,2011-07-03T00:00:00.000Z,0,,,,X,0,4.0,,,2.0,0,,1.0,1970-05-01T00:00:00.000Z,2021-07-01T00:00:00.000Z,,,,0,7,0,250000.0,100000.0,2011,1,,1,0.0,,0.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,,,A,0,0.0,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.8,-95.9,949a6723-2b07-4f2a-aaf7-57714f24a7f3,3131025310259660003
0,2021-11-30T22:08:42.774Z,2.0,1,,2019-03-14T00:00:00.000Z,1,,1.0,1058.0,AE,0,7.0,1050.4,1058.8,2.0,0,50.0,1.0,1990-05-01T00:00:00.000Z,2018-12-05T00:00:00.000Z,9663.75,0.0,0.0,1,1,0,175000.0,50000.0,2019,0,11437.0,2,9663.75,147901.0,4.0,N,1233.0,2,0.0,49762.0,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,1.0,,1.0,164186.0,0.0,A,0,4.0,AE,1.0,0,NE,Currently Unavailable,68003.0,31025.0,31025965800.0,310259658002.0,41.0,-96.3,4ab36656-d50f-4069-8cfc-daf86cdd53bd,3131025310259658003
0,2020-09-23T18:40:34.064Z,,1,,2011-07-27T00:00:00.000Z,0,,,,X,0,3.0,,,1.0,0,,1.0,1969-01-01T00:00:00.000Z,2011-07-02T00:00:00.000Z,56120.03,1000.0,0.0,0,7,0,150000.0,60000.0,2011,0,57121.0,1,56120.03,108939.0,2.0,N,187.0,1,1000.0,0.0,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,127558.0,0.0,A,0,,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.8,-95.8,4d3a2343-946c-4989-83c7-4c8f42bb3010,3131025310259660003
0,2024-01-09T18:51:52.116Z,4.0,1,,2011-08-01T00:00:00.000Z,0,,,,X,0,,,,1.0,0,,1.0,1958-01-01T00:00:00.000Z,2011-02-07T00:00:00.000Z,14721.73,0.0,0.0,0,1,0,142000.0,0.0,2011,0,16723.0,2,14721.73,124306.0,2.0,N,,0,0.0,,,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,177048.0,,A,0,4.0,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.8,-95.9,8f507638-2964-4221-aab1-6bd4a356a649,3131025310259660003
0,2020-01-22T16:55:53.194Z,,1,,2019-03-16T00:00:00.000Z,0,1,,,AE,0,3.0,,,1.0,0,,1.0,1972-06-01T00:00:00.000Z,1997-07-15T00:00:00.000Z,65125.98,9079.02,0.0,0,1,0,134500.0,28200.0,2019,1,58827.0,2,65125.98,116253.0,2.0,N,11079.0,2,9079.02,40000.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,136440.0,0.0,R,0,0.0,AE,1.0,0,NE,Currently Unavailable,68003.0,31025.0,31025965800.0,310259658002.0,41.0,-96.3,ffce3bed-aa4a-4c0e-8dfc-eb350f276db2,3131025310259658003
0,2020-09-23T18:40:34.064Z,,1,,2019-03-16T00:00:00.000Z,0,,,,X,0,3.0,,,1.0,0,,1.0,1969-01-01T00:00:00.000Z,2011-07-02T00:00:00.000Z,48069.65,0.0,0.0,0,7,0,250000.0,100000.0,2019,0,46709.0,F,48069.65,144748.0,2.0,N,673.0,F,0.0,75000.0,0.0,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,1.0,,1.0,204809.0,0.0,A,0,0.0,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.8,-95.8,ddb99de0-36ca-41e0-8301-4554dd104ddd,3131025310259660003
0,2022-07-06T18:24:44.218Z,,1,,2019-03-14T00:00:00.000Z,1,,2.0,1057.0,AE,0,,1050.5,1059.3,1.0,0,15.0,1.0,1985-01-01T00:00:00.000Z,2013-07-24T00:00:00.000Z,7647.34,0.0,0.0,1,1,0,85100.0,0.0,2019,1,7898.0,1,7647.34,89042.0,2.0,N,,0,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,101184.0,,R,0,2.0,AE,1.0,0,NE,Currently Unavailable,68003.0,31025.0,31025965800.0,310259658002.0,41.0,-96.3,006fb4ef-963b-415b-8c36-fcc6b7748041,3131025310259658003
0,2023-10-23T19:14:20.763Z,,1,,2019-03-15T00:00:00.000Z,0,,,,X,0,3.0,,,1.0,0,,1.0,1965-09-01T00:00:00.000Z,2015-11-19T00:00:00.000Z,66634.61,0.0,0.0,0,7,0,250000.0,100000.0,2019,0,67885.0,F,66634.61,283604.0,2.0,N,,F,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,20.0,,1.0,355068.0,,A,0,0.0,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.8,-95.8,89e54e0a-f8d7-4e92-be19-24de887c77b8,3131025310259660003
0,2024-05-07T15:42:52.389Z,1.0,1,,2019-03-18T00:00:00.000Z,1,,-6.0,976.9,AE,0,7.0,970.6,980.1,2.0,0,54.0,1.0,2010-11-19T00:00:00.000Z,2012-05-16T00:00:00.000Z,22322.56,0.0,0.0,1,2,0,250000.0,0.0,2019,1,21555.0,F,22322.56,227704.0,2.0,N,,0,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,247505.0,,R,0,0.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,1b01f54a-fc26-41a1-bb36-a1006160f93f,3131025310259657003
0,2022-08-04T13:46:46.187Z,1.0,1,,2019-03-15T00:00:00.000Z,1,,5.0,977.5,AE,0,7.0,972.0,982.1,1.0,0,50.0,1.0,2018-08-20T00:00:00.000Z,2018-08-24T00:00:00.000Z,4543.96,0.0,0.0,1,1,0,250000.0,100000.0,2019,1,5794.0,F,4543.96,267852.0,2.0,N,,F,0.0,,,,377.0,,0.0,0,March 2019 Midwest Flooding,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,20.0,,1.0,270558.0,,A,0,0.0,AE,1.0,0,NE,Currently Unavailable,68048.0,31025.0,31025965700.0,310259657001.0,41.1,-96.0,b8e8f1a5-0960-455c-aa5d-4113508f2a63,3131025310259657003
0,2020-01-22T16:55:53.194Z,,1,,2011-06-01T00:00:00.000Z,0,,,,X,0,3.0,,,1.0,0,,1.0,1996-07-01T00:00:00.000Z,2011-02-14T00:00:00.000Z,37207.46,0.0,0.0,1,7,0,150000.0,60000.0,2011,0,38207.0,1,37207.46,103983.0,2.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310407.0,310407.0,CASS COUNTY *,,,1.0,118163.0,,A,0,0.0,X,1.0,0,NE,Currently Unavailable,68455.0,31025.0,31025966000.0,310259660003.0,40.9,-95.8,97c10ceb-8f3e-4e94-b0b6-00a338948443,3131025310259660003
